Ort 	          : Madrid
Breitengrad       : 40.45
Längengrad	  : -3.7
Hoehenlage        : 716 Meter ueber NN


Art des TMY       : mittleres Jahr
Bezugszeitraum    : 2017-2019
Datenbasis        : National solar radiation database 

NSRDB,232500,-,-,-,40.45,-3.7,0,716,1,w/m2,w/m2,w/m2
Year,MM,DD,HH,Minute,Temperature,DHI,GHI,DNI,Surface Albedo,Wind Direction,Wind Speed,Pressure
2019,7,29,18,30,30.1,62,331,729,0.16,260,3.8,923
2019,7,29,19,30,27.1,42,137,522,0.16,281,2.7,924
2019,7,29,20,30,24.2,0,0,0,0.16,305,2.1,924
2019,7,29,21,30,22.6,0,0,0,0.16,322,2.3,925
2019,7,29,22,30,21.5,0,0,0,0.16,333,2.7,926
2019,7,29,23,30,20.3,0,0,0,0.16,337,2.9,926
2019,7,29,24,30,19.6,0,0,0,0.16,338,2.9,927
2019,7,30,1,30,17.7,0,0,0,0.17,337,2.9,927
2019,7,30,2,30,16.6,0,0,0,0.17,341,2.7,927
2019,7,30,3,30,15.8,0,0,0,0.17,346,2.8,927
2019,7,30,4,30,15,0,0,0,0.17,352,2.9,927
2019,7,30,5,30,14.5,0,0,0,0.17,178,3.2,928
2019,7,30,6,30,15.4,18,29,219,0.17,8,3.6,928
2019,7,30,7,30,18.2,52,192,595,0.17,22,3.8,928
2019,7,30,8,30,21.5,72,392,763,0.17,35,3.2,929
2019,7,30,9,30,24.2,84,589,853,0.17,44,2.1,929
2019,7,30,10,30,26.4,93,760,906,0.17,47,1.1,929
2019,7,30,11,30,28.2,98,890,938,0.17,147,0.4,928
2019,7,30,12,30,29.7,101,972,958,0.17,241,0.5,928
2019,7,30,13,30,30.8,112,989,946,0.17,240,1,928
2019,7,30,14,30,31.5,113,949,934,0.17,247,1.2,927
2019,7,30,15,30,31.7,111,853,909,0.17,258,1.3,927
2019,7,30,16,30,31.5,104,708,868,0.17,274,1.3,926
2019,7,30,17,30,30.7,93,527,800,0.17,296,1.2,926
2019,7,30,18,30,29.3,76,327,684,0.17,324,1.2,926
2019,7,30,19,30,26.5,50,131,456,0.17,345,1.3,926
2019,7,30,20,30,23.6,0,0,0,0.17,178,1.9,927
2019,7,30,21,30,22.1,0,0,0,0.17,11,2.8,927
2019,7,30,22,30,21,0,0,0,0.17,24,3.8,928
2019,7,30,23,30,19.5,0,0,0,0.17,38,4.8,928
2019,7,30,24,30,18.6,0,0,0,0.17,45,5.2,928
2019,7,31,1,30,16.5,0,0,0,0.17,50,4.5,929
2019,7,31,2,30,15.8,0,0,0,0.17,49,4,929
2019,7,31,3,30,15.3,0,0,0,0.17,47,3.7,929
2019,7,31,4,30,15.2,0,0,0,0.17,48,3.5,929
2019,7,31,5,30,15.7,0,0,0,0.17,59,3.3,929
2019,7,31,6,30,17.1,18,22,79,0.17,69,3.3,929
2019,7,31,7,30,19.8,12,12,0,0.17,86,3.5,929
2019,7,31,8,30,22.9,29,29,0,0.17,110,3.6,929
2019,7,31,9,30,25.8,114,559,755,0.17,127,3.6,928
2019,7,31,10,30,28.2,126,725,817,0.17,139,3.6,928
2019,7,31,11,30,30.4,132,855,858,0.17,151,3.7,928
2019,7,31,12,30,32.1,132,932,881,0.17,162,3.7,927
2019,7,31,13,30,33.3,134,950,882,0.17,170,3.7,926
2019,7,31,14,30,34,126,914,881,0.17,176,3.5,926
2019,7,31,15,30,34.2,121,818,855,0.17,179,3.2,925
2019,7,31,16,30,34,117,675,803,0.17,180,2.8,924
2019,7,31,17,30,33.4,108,496,718,0.17,179,2.4,924
2019,7,31,18,30,32,90,301,581,0.17,176,1.6,924
2019,7,31,19,30,29.6,52,110,327,0.17,162,1,924
2019,7,31,20,30,27.4,0,0,0,0.17,143,1,924
2019,7,31,21,30,26.5,0,0,0,0.17,134,1.9,925
2019,7,31,22,30,25.5,0,0,0,0.17,133,3.1,925
2019,7,31,23,30,23.8,0,0,0,0.17,132,3.7,926
2019,7,31,24,30,23,0,0,0,0.17,131,3.8,926
2019,8,1,1,30,21.4,0,0,0,0.17,122,3.9,926
2019,8,1,2,30,20.6,0,0,0,0.17,117,3.9,926
2019,8,1,3,30,20.1,0,0,0,0.17,115,3.8,926
2019,8,1,4,30,19.9,0,0,0,0.17,116,3.6,926
2019,8,1,5,30,19.7,0,0,0,0.17,117,3.2,926
2019,8,1,6,30,20.1,17,19,48,0.17,121,3.1,926
2019,8,1,7,30,21.4,73,164,396,0.17,131,2.9,926
2019,8,1,8,30,23.8,99,362,632,0.17,147,2.4,926
2019,8,1,9,30,26.8,107,558,767,0.17,181,1.9,926
2019,8,1,10,30,29.7,113,733,847,0.17,215,2.1,926
2019,8,1,11,30,32,116,865,891,0.17,229,2.7,926
2019,8,1,12,30,33.5,116,947,916,0.17,232,3.3,925
2019,8,1,13,30,34.5,127,966,908,0.17,233,3.7,925
2019,8,1,14,30,35,122,932,909,0.17,233,4,925
2019,8,1,15,30,35,112,840,896,0.17,233,4.2,924
2019,8,1,16,30,34.5,114,691,834,0.17,235,4.2,924
2019,8,1,17,30,33.6,98,513,771,0.17,238,4.1,924
2019,8,1,18,30,31.9,78,315,658,0.17,242,3.2,924
2019,8,1,19,30,28.5,49,124,429,0.17,249,1.8,925
2019,8,1,20,30,25.4,0,0,0,0.17,268,1.1,925
2019,8,1,21,30,24,0,0,0,0.17,301,1,926
2019,8,1,22,30,23.1,0,0,0,0.17,338,1.3,926
2019,8,1,23,30,22.1,0,0,0,0.17,185,1.8,926
2019,8,1,24,30,21.6,0,0,0,0.17,14,2,927
2019,8,2,1,30,20.5,0,0,0,0.17,33,2.7,927
2019,8,2,2,30,19.8,0,0,0,0.17,41,3,927
2019,8,2,3,30,19,0,0,0,0.17,47,3.2,927
2019,8,2,4,30,18.2,0,0,0,0.17,50,3.1,927
2019,8,2,5,30,17.7,0,0,0,0.17,51,3.1,927
2019,8,2,6,30,18.5,17,22,123,0.17,54,3.3,928
2019,8,2,7,30,21.1,59,177,520,0.17,60,3.5,928
2019,8,2,8,30,24.5,81,375,711,0.17,68,3,928
2019,8,2,9,30,28.2,94,570,815,0.17,78,1.8,928
2019,8,2,10,30,31.2,102,741,874,0.17,133,0.7,928
2019,8,2,11,30,33,109,873,911,0.17,197,0.7,928
2019,8,2,12,30,34.3,113,952,928,0.17,217,1.2,927
2019,8,2,13,30,35.2,119,968,920,0.17,222,1.6,927
2019,8,2,14,30,35.7,118,929,911,0.17,223,1.8,926
2019,8,2,15,30,35.8,114,834,888,0.17,224,1.9,926
2019,8,2,16,30,35.5,106,691,847,0.17,225,2,926
2019,8,2,17,30,34.8,94,510,779,0.17,226,2,925
2019,8,2,18,30,33.1,76,311,657,0.17,226,1.5,925
2019,8,2,19,30,30,48,120,426,0.17,231,1,926
2019,8,2,20,30,27.1,0,0,0,0.17,243,0.8,926
2019,8,2,21,30,25.6,0,0,0,0.17,263,0.7,926
2019,8,2,22,30,24.3,0,0,0,0.17,290,0.7,927
2019,8,2,23,30,23.4,0,0,0,0.17,321,0.8,927
2019,8,2,24,30,23.1,0,0,0,0.17,337,0.8,927
2019,8,3,1,30,22,0,0,0,0.17,34,1.2,927
2019,8,3,2,30,20.9,0,0,0,0.17,65,1.5,927
2019,8,3,3,30,19.4,0,0,0,0.17,89,1.4,927
2019,8,3,4,30,18,0,0,0,0.17,104,1.3,927
2019,8,3,5,30,17.3,0,0,0,0.17,113,1.2,927
2019,8,3,6,30,18.4,15,21,153,0.17,122,1.9,928
2019,8,3,7,30,21,54,179,556,0.17,137,2.4,928
2019,8,3,8,30,24.3,76,379,738,0.17,168,2.2,928
2019,8,3,9,30,28.2,89,577,838,0.17,201,2.6,928
2019,8,3,10,30,31.4,111,745,871,0.17,216,3.2,928
2019,8,3,11,30,33.4,117,877,907,0.17,220,3.5,928
2019,8,3,12,30,34.7,117,957,930,0.17,222,3.7,927
2019,8,3,13,30,35.6,103,985,959,0.17,223,3.7,927
2019,8,3,14,30,36.1,100,947,953,0.17,225,3.7,926
2019,8,3,15,30,36.1,95,852,935,0.17,227,3.8,926
2019,8,3,16,30,35.6,99,699,873,0.17,229,3.9,925
2019,8,3,17,30,34.6,87,518,808,0.17,231,3.9,925
2019,8,3,18,30,32.5,70,317,695,0.17,234,3.1,925
2019,8,3,19,30,28.9,45,122,463,0.17,238,2,925
2019,8,3,20,30,25.8,0,0,0,0.17,244,1.6,926
2019,8,3,21,30,24.5,0,0,0,0.17,251,1.5,926
2019,8,3,22,30,23.5,0,0,0,0.17,260,1.4,926
2019,8,3,23,30,22.8,0,0,0,0.17,270,1.3,926
2019,8,3,24,30,22.4,0,0,0,0.17,274,1.3,926
2019,8,4,1,30,21.6,0,0,0,0.17,288,1.3,926
2019,8,4,2,30,21.1,0,0,0,0.17,297,1.3,926
2019,8,4,3,30,20.6,0,0,0,0.17,302,1.3,926
2019,8,4,4,30,19.9,0,0,0,0.17,303,1.2,926
2019,8,4,5,30,19.3,0,0,0,0.17,307,1.1,927
2019,8,4,6,30,20.3,14,18,98,0.17,314,1.3,927
2019,8,4,7,30,23,59,170,496,0.17,313,1.3,927
2019,8,4,8,30,26.8,86,367,687,0.17,274,1.6,928
2019,8,4,9,30,30.2,103,563,792,0.17,234,2.5,928
2019,8,4,10,30,32.2,114,735,855,0.17,223,3.1,928
2019,8,4,11,30,33.6,122,863,887,0.17,219,3.5,927
2019,8,4,12,30,34.7,128,939,900,0.17,218,3.8,927
2019,8,4,13,30,35.4,129,960,905,0.17,220,3.9,927
2019,8,4,14,30,35.8,133,918,885,0.17,223,3.9,926
2019,8,4,15,30,35.8,130,821,856,0.17,226,3.7,926
2019,8,4,16,30,35.4,125,673,799,0.17,228,3.5,926
2019,8,4,17,30,34.6,109,494,725,0.17,229,3.3,925
2019,8,4,18,30,32.6,87,298,597,0.17,229,2.5,926
2019,8,4,19,30,29.3,51,109,351,0.17,230,1.6,926
2019,8,4,20,30,26.7,0,0,0,0.17,237,1.5,927
2019,8,4,21,30,25.4,0,0,0,0.17,254,1.4,927
2019,8,4,22,30,24.3,0,0,0,0.17,275,1.2,927
2019,8,4,23,30,23.3,0,0,0,0.17,296,1.1,927
2019,8,4,24,30,22.8,0,0,0,0.17,306,1.1,927
2019,8,5,1,30,21.8,0,0,0,0.17,331,1.2,927
2019,8,5,2,30,21,0,0,0,0.17,339,1.3,927
2019,8,5,3,30,20.2,0,0,0,0.17,343,1.2,927
2019,8,5,4,30,19.3,0,0,0,0.17,349,1.2,927
2019,8,5,5,30,18.8,0,0,0,0.17,356,1.1,927
2019,8,5,6,30,20,13,16,99,0.17,186,1.4,928
2019,8,5,7,30,22.9,56,167,505,0.17,11,1.4,928
2019,8,5,8,30,26.9,80,366,704,0.17,126,1.4,928
2019,8,5,9,30,30.4,94,564,812,0.17,235,2.1,928
2019,8,5,10,30,32.3,102,737,877,0.17,225,2.7,928
2019,8,5,11,30,33.8,107,871,917,0.17,220,3.1,927
2019,8,5,12,30,35,108,952,938,0.17,218,3.5,927
2019,8,5,13,30,35.8,107,974,946,0.17,218,3.7,926
2019,8,5,14,30,36.2,103,936,943,0.17,220,3.9,926
2019,8,5,15,30,36.2,96,844,929,0.17,222,3.9,925
2019,8,5,16,30,35.9,94,697,882,0.17,226,3.8,925
2019,8,5,17,30,35.1,82,516,821,0.17,229,3.6,925
2019,8,5,18,30,33,66,316,714,0.17,231,2.8,925
2019,8,5,19,30,29.4,42,119,481,0.17,234,1.8,925
2019,8,5,20,30,26.5,0,0,0,0.17,241,1.7,925
2019,8,5,21,30,25.2,0,0,0,0.17,251,1.8,926
2019,8,5,22,30,24.1,0,0,0,0.17,263,1.6,926
2019,8,5,23,30,23.1,0,0,0,0.17,277,1.4,926
2019,8,5,24,30,22.6,0,0,0,0.17,283,1.3,926
2019,8,6,1,30,21.4,0,0,0,0.17,299,1.2,926
2019,8,6,2,30,20.7,0,0,0,0.17,307,1.2,925
2019,8,6,3,30,20.1,0,0,0,0.17,310,1.2,925
2019,8,6,4,30,19.4,0,0,0,0.17,309,1.2,925
2019,8,6,5,30,18.9,0,0,0,0.17,308,1.1,926
2019,8,6,6,30,20.1,13,17,126,0.17,315,1.3,926
2019,8,6,7,30,22.9,51,171,551,0.17,299,1.1,926
2019,8,6,8,30,26.5,72,370,735,0.17,250,1.8,927
2019,8,6,9,30,29.8,88,566,829,0.17,223,3.2,927
2019,8,6,10,30,31.6,101,736,879,0.17,223,3.8,926
2019,8,6,11,30,32.7,110,865,908,0.17,225,4.2,926
2019,8,6,12,30,33.9,319,860,603,0.17,227,4.5,926
2019,8,6,13,30,35.1,369,857,533,0.17,226,4.7,925
2019,8,6,14,30,35.7,106,931,936,0.17,227,4.9,925
2019,8,6,15,30,35.6,106,834,908,0.17,229,4.9,924
2019,8,6,16,30,35,172,631,676,0.17,232,4.9,924
2019,8,6,17,30,33.9,105,472,699,0.17,234,4.6,923
2019,8,6,18,30,32.1,120,124,13,0.17,236,3.8,923
2019,8,6,19,30,29.3,6,6,0,0.17,239,2.6,923
2019,8,6,20,30,27.3,0,0,0,0.17,246,2.3,924
2019,8,6,21,30,26.2,0,0,0,0.17,256,2.3,924
2019,8,6,22,30,25.2,0,0,0,0.17,267,2,924
2019,8,6,23,30,24.5,0,0,0,0.17,281,1.8,924
2019,8,6,24,30,24.3,0,0,0,0.17,288,1.8,924
2019,8,7,1,30,23.5,0,0,0,0.17,301,1.8,924
2019,8,7,2,30,22.8,0,0,0,0.17,305,1.6,924
2019,8,7,3,30,22.1,0,0,0,0.17,306,1.4,924
2019,8,7,4,30,21.4,0,0,0,0.17,306,1.2,924
2019,8,7,5,30,20.8,0,0,0,0.17,304,1.1,924
2019,8,7,6,30,21.4,2,2,0,0.17,305,1.6,924
2019,8,7,7,30,22.9,9,9,0,0.17,310,2.3,925
2019,8,7,8,30,24.4,28,28,0,0.17,311,2.3,925
2019,8,7,9,30,25.5,43,43,0,0.17,300,2,926
2019,8,7,10,30,26.4,50,50,0,0.17,286,1.9,926
2019,8,7,11,30,27.1,237,247,13,0.17,276,2,927
2019,8,7,12,30,27.9,277,292,16,0.17,264,2.4,927
2019,8,7,13,30,28.4,161,168,7,0.17,253,2.9,927
2019,8,7,14,30,28.4,79,79,0,0.17,245,3.2,926
2019,8,7,15,30,28.4,189,196,9,0.17,241,3.7,926
2019,8,7,16,30,28,93,93,0,0.17,239,4.3,926
2019,8,7,17,30,27.1,174,180,12,0.17,240,4.6,926
2019,8,7,18,30,25.7,12,12,0,0.17,242,4.3,926
2019,8,7,19,30,23.9,52,81,188,0.17,242,3.2,926
2019,8,7,20,30,22.2,0,0,0,0.17,242,2.2,926
2019,8,7,21,30,21.2,0,0,0,0.17,243,1.9,927
2019,8,7,22,30,20.7,0,0,0,0.17,246,1.8,927
2019,8,7,23,30,20.3,0,0,0,0.17,249,1.7,927
2019,8,7,24,30,20.1,0,0,0,0.17,252,1.6,927
2019,8,8,1,30,19.4,0,0,0,0.17,261,1.2,927
2019,8,8,2,30,18.9,0,0,0,0.17,266,1,927
2019,8,8,3,30,18.6,0,0,0,0.17,271,0.9,927
2019,8,8,4,30,18.2,0,0,0,0.17,274,0.8,927
2019,8,8,5,30,18.1,0,0,0,0.17,273,0.7,927
2019,8,8,6,30,19.4,7,8,44,0.17,266,1,927
2019,8,8,7,30,22.1,49,158,510,0.17,253,1.8,927
2019,8,8,8,30,24.9,72,348,691,0.17,241,2.5,928
2019,8,8,9,30,27.4,87,537,788,0.17,232,3.1,928
2019,8,8,10,30,29.4,97,702,843,0.17,227,3.6,928
2019,8,8,11,30,31.1,104,829,875,0.17,224,4.1,927
2019,8,8,12,30,32.4,109,905,891,0.17,222,4.4,927
2019,8,8,13,30,33.4,102,930,909,0.17,221,4.7,926
2019,8,8,14,30,33.9,102,893,901,0.17,221,4.9,926
2019,8,8,15,30,34,98,800,881,0.17,222,5.1,925
2019,8,8,16,30,33.7,92,661,843,0.17,225,5.2,925
2019,8,8,17,30,32.8,81,485,778,0.17,229,5.2,925
2019,8,8,18,30,31.2,66,290,658,0.17,233,4.8,925
2019,8,8,19,30,28.6,41,102,407,0.17,237,3.4,926
2019,8,8,20,30,26,0,0,0,0.17,240,2.1,926
2019,8,8,21,30,24.6,0,0,0,0.17,241,1.7,927
2019,8,8,22,30,23.5,0,0,0,0.17,242,1.5,927
2019,8,8,23,30,22.7,0,0,0,0.17,243,1.3,927
2019,8,8,24,30,22.3,0,0,0,0.17,243,1.3,927
2019,8,9,1,30,21.3,0,0,0,0.17,242,1.3,927
2019,8,9,2,30,20.7,0,0,0,0.17,242,1.3,927
2019,8,9,3,30,20.2,0,0,0,0.17,240,1.4,927
2019,8,9,4,30,19.5,0,0,0,0.17,236,1.5,927
2019,8,9,5,30,19.1,0,0,0,0.17,231,1.8,927
2019,8,9,6,30,20,11,13,80,0.17,230,2.6,927
2019,8,9,7,30,22.4,50,157,510,0.17,237,3.8,927
2019,8,9,8,30,25.1,71,350,703,0.17,243,4.6,928
2019,8,9,9,30,27.2,82,542,807,0.17,241,5.2,928
2019,8,9,10,30,28.8,340,474,188,0.17,237,5.6,928
2019,8,9,11,30,30.2,406,580,211,0.17,235,6,928
2019,8,9,12,30,31.3,94,912,918,0.17,236,6.4,928
2019,8,9,13,30,32,457,664,228,0.17,237,6.6,927
2019,8,9,14,30,32.4,104,886,893,0.17,238,6.7,927
2019,8,9,15,30,32.3,96,794,878,0.17,239,6.6,927
2019,8,9,16,30,31.7,85,655,847,0.17,240,6.5,927
2019,8,9,17,30,30.7,74,479,785,0.17,243,6.1,927
2019,8,9,18,30,29.2,59,286,674,0.17,247,5.4,927
2019,8,9,19,30,27.2,47,47,0,0.17,252,4,928
2019,8,9,20,30,25.2,0,0,0,0.17,258,2.5,928
2019,8,9,21,30,23.5,0,0,0,0.17,268,1.6,929
2019,8,9,22,30,22.1,0,0,0,0.17,281,1.3,929
2019,8,9,23,30,21,0,0,0,0.17,298,1.2,930
2019,8,9,24,30,20.4,0,0,0,0.17,308,1.2,930
2019,8,10,1,30,18.8,0,0,0,0.17,327,1.3,930
2019,8,10,2,30,17.8,0,0,0,0.17,334,1.2,930
2019,8,10,3,30,16.8,0,0,0,0.17,341,1.1,930
2019,8,10,4,30,16,0,0,0,0.17,350,1,930
2019,8,10,5,30,15.6,0,0,0,0.17,179,1.1,930
2019,8,10,6,30,16.7,11,12,52,0.17,6,1.8,931
2019,8,10,7,30,19.2,55,156,485,0.17,6,2.2,931
2019,8,10,8,30,22.2,79,353,693,0.17,155,1.6,931
2019,8,10,9,30,25.3,93,550,806,0.17,284,1.6,931
2019,8,10,10,30,27.6,98,726,880,0.17,253,2.3,931
2019,8,10,11,30,29.3,111,854,902,0.17,243,2.7,931
2019,8,10,12,30,30.7,116,931,916,0.17,234,2.8,930
2019,8,10,13,30,31.7,100,959,947,0.17,227,3.1,930
2019,8,10,14,30,32.3,97,919,941,0.17,222,3.3,929
2019,8,10,15,30,32.6,93,823,920,0.17,219,3.5,929
2019,8,10,16,30,32.3,94,672,864,0.17,219,3.7,928
2019,8,10,17,30,31.5,86,489,786,0.17,222,3.8,928
2019,8,10,18,30,29.7,71,287,647,0.17,227,3.2,928
2019,8,10,19,30,26.7,44,97,370,0.17,236,2.1,928
2019,8,10,20,30,24.2,0,0,0,0.17,251,1.5,928
2019,8,10,21,30,22.9,0,0,0,0.17,271,1.3,929
2019,8,10,22,30,21.7,0,0,0,0.17,294,1.2,928
2019,8,10,23,30,20.8,0,0,0,0.17,314,1.2,928
2019,8,10,24,30,20.4,0,0,0,0.17,324,1.3,928
2019,8,11,1,30,19.8,0,0,0,0.17,324,1.7,928
2019,8,11,2,30,19.5,0,0,0,0.17,324,2.3,928
2019,8,11,3,30,19.1,0,0,0,0.17,331,2.8,928
2019,8,11,4,30,18.7,0,0,0,0.17,342,3.1,928
2019,8,11,5,30,18.4,0,0,0,0.17,174,3,928
2019,8,11,6,30,18.9,10,11,64,0.17,7,2.3,928
2019,8,11,7,30,20.8,51,154,505,0.17,141,1.4,928
2019,8,11,8,30,23.6,72,350,708,0.17,251,1.8,928
2019,8,11,9,30,26,86,550,819,0.17,232,3.2,928
2019,8,11,10,30,27.7,96,724,882,0.17,233,4,928
2019,8,11,11,30,29,319,727,496,0.17,238,4.4,928
2019,8,11,12,30,30,447,626,202,0.17,244,4.6,927
2019,8,11,13,30,30.7,449,679,254,0.17,250,4.6,927
2019,8,11,14,30,31,383,712,377,0.17,258,4.4,927
2019,8,11,15,30,30.8,118,822,891,0.17,265,4.3,926
2019,8,11,16,30,30.1,201,590,584,0.17,273,4.2,926
2019,8,11,17,30,28.8,217,331,224,0.17,285,4.2,926
2019,8,11,18,30,26.6,96,244,448,0.17,300,3.9,926
2019,8,11,19,30,23.8,44,79,256,0.17,315,3.4,927
2019,8,11,20,30,21.7,0,0,0,0.17,323,3.3,928
2019,8,11,21,30,20.8,0,0,0,0.17,323,3,929
2019,8,11,22,30,20.1,0,0,0,0.17,320,2.4,929
2019,8,11,23,30,19,0,0,0,0.17,317,1.9,929
2019,8,11,24,30,18.4,0,0,0,0.17,316,1.8,929
2019,8,12,1,30,16.3,0,0,0,0.17,325,2.1,929
2019,8,12,2,30,15.2,0,0,0,0.17,333,2.3,929
2019,8,12,3,30,14.5,0,0,0,0.17,341,2.6,928
2019,8,12,4,30,13.9,0,0,0,0.17,347,3.1,929
2019,8,12,5,30,13.5,0,0,0,0.17,353,3.4,929
2019,8,12,6,30,14.3,0,0,0,0.17,181,4,930
2019,8,12,7,30,16.5,58,153,467,0.17,10,4.5,930
2019,8,12,8,30,19.1,85,351,683,0.17,14,4.6,930
2019,8,12,9,30,21.4,99,554,806,0.17,15,4.4,931
2019,8,12,10,30,23.3,102,731,886,0.17,15,4.2,931
2019,8,12,11,30,25,106,865,926,0.17,14,4.1,930
2019,8,12,12,30,26.4,108,948,949,0.17,12,4,930
2019,8,12,13,30,27.5,103,970,961,0.17,13,4,930
2019,8,12,14,30,28,101,930,954,0.17,16,3.9,929
2019,8,12,15,30,28.2,95,832,936,0.17,17,3.8,929
2019,8,12,16,30,27.9,89,683,896,0.17,16,3.6,929
2019,8,12,17,30,27.2,89,462,735,0.17,14,3.5,928
2019,8,12,18,30,25.6,63,292,703,0.17,11,3,929
2019,8,12,19,30,23.3,42,78,272,0.17,7,2.6,929
2019,8,12,20,30,21.9,0,0,0,0.17,9,3.2,930
2019,8,12,21,30,21.2,0,0,0,0.17,20,3.9,931
2019,8,12,22,30,20.1,0,0,0,0.17,36,4.1,931
2019,8,12,23,30,18.9,0,0,0,0.17,52,4.7,932
2019,8,12,24,30,18.3,0,0,0,0.17,58,4.9,932
2019,8,13,1,30,16.6,0,0,0,0.17,54,4.3,932
2019,8,13,2,30,15.5,0,0,0,0.17,48,3.9,932
2019,8,13,3,30,14.7,0,0,0,0.17,46,3.7,932
2019,8,13,4,30,13.9,0,0,0,0.17,45,3.7,932
2019,8,13,5,30,13.4,0,0,0,0.17,44,3.7,932
2019,8,13,6,30,13.9,0,0,0,0.17,49,4.1,932
2019,8,13,7,30,16,62,143,410,0.17,59,4.3,933
2019,8,13,8,30,19,100,335,606,0.17,70,3.6,932
2019,8,13,9,30,22,122,529,725,0.17,82,2.6,932
2019,8,13,10,30,24.3,128,701,809,0.17,90,1.8,932
2019,8,13,11,30,26.2,129,836,865,0.17,93,1.1,932
2019,8,13,12,30,27.8,130,917,891,0.17,215,0.4,931
2019,8,13,13,30,29.1,429,713,315,0.17,323,0.5,931
2019,8,13,14,30,30,121,900,900,0.17,310,1,930
2019,8,13,15,30,30.3,115,806,881,0.17,315,1.4,930
2019,8,13,16,30,30.1,217,562,523,0.17,320,1.6,929
2019,8,13,17,30,29.5,82,483,799,0.17,324,1.6,929
2019,8,13,18,30,28,63,284,685,0.17,334,1.3,929
2019,8,13,19,30,25.4,35,93,438,0.17,173,1,930
2019,8,13,20,30,22.9,0,0,0,0.17,9,1.2,930
2019,8,13,21,30,21,0,0,0,0.17,19,1.4,931
2019,8,13,22,30,19.7,0,0,0,0.17,28,1.6,931
2019,8,13,23,30,18.6,0,0,0,0.17,37,1.8,931
2019,8,13,24,30,18.2,0,0,0,0.17,42,1.9,931
2019,8,14,1,30,16.7,0,0,0,0.17,52,2.3,932
2019,8,14,2,30,15.9,0,0,0,0.17,54,2.4,932
2019,8,14,3,30,15.5,0,0,0,0.17,56,2.4,932
2019,8,14,4,30,15.2,0,0,0,0.17,56,2.2,932
2019,8,14,5,30,15.2,0,0,0,0.17,55,2,932
2019,8,14,6,30,16.2,0,0,0,0.17,53,2.2,932
2019,8,14,7,30,18.8,46,151,537,0.17,60,2.1,932
2019,8,14,8,30,22.7,67,348,730,0.17,72,1.2,932
2019,8,14,9,30,26.3,80,544,831,0.17,161,0.6,932
2019,8,14,10,30,28.7,87,716,892,0.17,251,0.9,932
2019,8,14,11,30,30.6,93,846,923,0.17,261,1.5,932
2019,8,14,12,30,32,95,924,940,0.17,270,1.7,931
2019,8,14,13,30,33.1,96,946,947,0.17,279,1.8,931
2019,8,14,14,30,33.7,95,905,938,0.17,285,1.8,930
2019,8,14,15,30,34,90,808,918,0.17,288,1.8,930
2019,8,14,16,30,33.8,83,662,880,0.17,289,1.7,929
2019,8,14,17,30,33,73,480,814,0.17,290,1.6,929
2019,8,14,18,30,31.2,58,278,689,0.17,290,1.1,929
2019,8,14,19,30,28.6,34,88,428,0.17,282,0.5,929
2019,8,14,20,30,26.8,0,0,0,0.17,290,0.3,930
2019,8,14,21,30,25.9,0,0,0,0.17,331,0.3,930
2019,8,14,22,30,25,0,0,0,0.17,192,0.6,930
2019,8,14,23,30,23.6,0,0,0,0.17,36,1,930
2019,8,14,24,30,22.8,0,0,0,0.17,43,1.1,930
2019,8,15,1,30,20.5,0,0,0,0.17,57,1.3,930
2019,8,15,2,30,19.4,0,0,0,0.17,61,1.4,930
2019,8,15,3,30,18.4,0,0,0,0.17,60,1.5,930
2019,8,15,4,30,17.5,0,0,0,0.17,53,1.5,930
2019,8,15,5,30,17,0,0,0,0.17,43,1.7,931
2019,8,15,6,30,17.9,0,0,0,0.17,37,2.7,931
2019,8,15,7,30,20.7,45,148,533,0.17,42,3.4,931
2019,8,15,8,30,24.3,65,344,729,0.17,51,3,931
2019,8,15,9,30,28,78,539,828,0.17,55,2.2,931
2019,8,15,10,30,31,88,710,884,0.17,65,1,931
2019,8,15,11,30,32.9,95,841,917,0.17,159,0.5,931
2019,8,15,12,30,34.2,99,918,932,0.17,248,0.8,930
2019,8,15,13,30,35.1,101,934,931,0.17,259,1.2,930
2019,8,15,14,30,35.6,100,891,919,0.17,270,1.4,929
2019,8,15,15,30,35.7,96,792,894,0.17,281,1.5,928
2019,8,15,16,30,35.4,89,647,853,0.17,291,1.6,928
2019,8,15,17,30,34.6,78,465,780,0.17,303,1.6,928
2019,8,15,18,30,33,73,249,559,0.17,318,1.5,928
2019,8,15,19,30,30.6,35,81,368,0.17,336,1.5,928
2019,8,15,20,30,28.3,0,0,0,0.17,174,1.8,929
2019,8,15,21,30,26.8,0,0,0,0.17,9,2.5,929
2019,8,15,22,30,25.6,0,0,0,0.17,23,3.4,930
2019,8,15,23,30,23.9,0,0,0,0.17,35,4.1,930
2019,8,15,24,30,22.9,0,0,0,0.17,40,4.4,930
2019,8,16,1,30,20.7,0,0,0,0.17,46,4.2,930
2019,8,16,2,30,19.8,0,0,0,0.17,46,3.8,930
2019,8,16,3,30,19.2,0,0,0,0.17,47,3.4,930
2019,8,16,4,30,18.7,0,0,0,0.17,48,2.8,930
2019,8,16,5,30,18.4,0,0,0,0.17,49,2.4,930
2019,8,16,6,30,19.2,0,0,0,0.17,53,2.5,930
2019,8,16,7,30,21.7,50,141,474,0.17,74,2.6,930
