Fri Oct 29 11:13:01 2021    output.dat

         154024258 function calls (153767482 primitive calls) in 149.747 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      239    0.000    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\_config\config.py:242(__call__)
       66    0.000    0.000    0.001    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\inspect.py:2779(__init__)
      505    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\io\excel\_openpyxl.py:549(_convert_cell)
      168    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\descriptors\base.py:119(__init__)
      102    0.000    0.000    0.009    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:136(add_constraints)
      102    0.000    0.000    0.020    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:3327(update)
       55    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\paraparser.py:2863(_initial_frag)
       68    0.000    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:613(_Spacer)
       68    0.000    0.000    0.168    0.002 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\frame.py:10335(resample)
      272    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:229(get_offset_transform)
      204    0.000    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:3698(get_ybound)
       70    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\PIL\Image.py:436(_getencoder)
     1835    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:3123(_ndim_dispatcher)
     2074    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\path.py:232(simplify_threshold)
       70    0.000    0.000    0.019    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\datetimes.py:938(date_range)
       34    0.000    0.000    0.011    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:3581(set_xscale)
       68    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\generic.py:5567(_consolidate)
      445    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\common.py:155(cast_scalar_indexer)
       70    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\range.py:105(__new__)
      228    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\missing.py:144(_isna)
       68    0.000    0.000    0.142    0.002 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\resample.py:235(_get_binner)
      261    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\worksheet\_reader.py:177(parse_cell)
       35    0.000    0.000    0.006    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexing.py:813(_getitem_lowerdim)
      136    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:234(set_prop_cycle)
       55    0.000    0.000    0.001    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\os.py:674(__getitem__)
     3690    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
      158    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\PIL\Image.py:814(load)
       81    0.000    0.000    0.042    0.001 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\sre_compile.py:759(compile)
     1632    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\markers.py:289(get_marker)
      300    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:532(is_string_dtype)
      170    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\gridspec.py:464(<dictcomp>)
       68    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:307(_prepare_points)
       34    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
      514    0.000    0.000    0.006    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\paragraph.py:2443(beginText)
       68    0.000    0.000    0.050    0.001 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\frame.py:3774(_set_item)
     1176    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\paragraph.py:137(setXPos)
     1632    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\lines.py:891(get_drawstyle)
      544    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\spines.py:585(__len__)
      577    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\lib\abag.py:18(__init__)
      680    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\lib\arraysetops.py:125(_unpack_tuple)
      816    0.000    0.000    0.000    0.000 {method 'suggestValue' of 'kiwisolver.Solver' objects}
       66    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\dateutil\parser\_parser.py:62(__init__)
       68    0.000    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\internals\managers.py:1739(create_block_manager_from_blocks)
       34    0.000    0.000    0.148    0.004 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\colorbar.py:793(_add_solids_pcolormesh)
     1836    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:655(flipy)
      157    0.000    0.000    0.011    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\genericpath.py:27(isfile)
       34    0.000    0.000    0.010    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:3908(set_yscale)
       34    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:231(draw_idle)
      301    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\flags.py:83(allows_duplicate_labels)
       33    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\tseries\frequencies.py:308(mdiffs)
      624    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1337(_path_importer_cache)
       26    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\pdfbase\pdfdoc.py:1124(check_format)
       68    0.000    0.000    0.009    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\frame.py:4489(_sanitize_column)
      238    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:687(__init__)
       68    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\groupby\grouper.py:260(__new__)
     1326    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:397(<dictcomp>)
      340    0.000    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\ma\core.py:1639(make_mask_none)
      646    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\_collections_abc.py:802(__init__)
      632    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\paragraph.py:91(<listcomp>)
      136    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\gridspec.py:33(__init__)
      272    0.000    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\ma\core.py:1540(_shrink_mask)
      250    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\pdfbase\pdfdoc.py:915(add)
       34    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\HiSim\hisim\postprocessing\charts.py:100(<listcomp>)
     1326    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:392(<dictcomp>)
     1360    0.000    0.000    0.000    0.000 {built-in method math.floor}
      149    0.000    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\generic.py:5558(_consolidate_inplace)
      102    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:730(set_antialiased)
      714    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:108(__hash__)
       34    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\HiSim\hisim\postprocessing\charts.py:37(<listcomp>)
       64    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\groupby\ops.py:288(_get_result_dtype)
     1193    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:878(__exit__)
        8    0.000    0.000    0.001    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\collections\__init__.py:345(namedtuple)
      318    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
        1    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
     1190    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\ticker.py:645(set_useMathText)
      136    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\gridspec.py:227(__getitem__)
       67    0.000    0.000    0.049    0.001 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\arrays\datetimelike.py:907(inferred_freq)
       21    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       72    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\tables.py:459(_listCellGeom)
      389    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap>:156(__enter__)
     1076    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\logging\__init__.py:1689(isEnabledFor)
      136    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\ma\core.py:1550(make_mask)
      204    0.000    0.000    0.007    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cm.py:423(set_cmap)
     1590    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      102    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2448(set_constrained_layout_pads)
      250    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\arrays\datetimelike.py:1878(maybe_infer_freq)
      210    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\PIL\Image.py:524(__init__)
      102    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:77(<listcomp>)
      374    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\traceback.py:292(walk_stack)
       68    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\gridspec.py:610(_from_subplot_args)
       34    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
      102    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:126(reset_margins)
      340    0.000    0.000    0.045    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\tkinter\__init__.py:1639(configure)
      383    0.000    0.000    0.093    0.000 <frozen importlib._bootstrap_external>:1406(find_spec)
      146    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\inference.py:262(is_dict_like)
     1254    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\lib\function_base.py:1160(_diff_dispatcher)
     1632    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\artist.py:826(get_in_layout)
      102    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2389(set_tight_layout)
       34    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\resample.py:1945(_adjust_dates_anchored)
       68    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\spines.py:539(from_dict)
      764    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\frames.py:141(_getAvailableWidth)
      204    0.000    0.000    0.007    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:3354(get_xbound)
      134    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\internals\blocks.py:2005(extend_blocks)
      136    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:1677(__init__)
       68    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:1721(<dictcomp>)
       34    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:233(disconnect)
       68    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\datetimelike.py:258(max)
      782    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\doctemplate.py:585(clean_hanging)
      437    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       18    0.000    0.000    0.033    0.002 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\pdfgen\canvas.py:260(__init__)
   133/61    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\descriptors\serialisable.py:204(__hash__)
      277    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:779(is_unsigned_integer_dtype)
       13    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\internals\managers.py:224(_rebuild_blknos_and_blklocs)
        1    0.000    0.000    0.048    0.048 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\styles\builtins.py:5(<module>)
       81    0.000    0.000    0.002    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\sre_compile.py:536(_compile_info)
      144    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\resample.py:184(__getattr__)
      334    0.000    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1077(path_stats)
      146    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\lib\function_base.py:4762(append)
       68    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:2989(set_axisbelow)
       18    0.000    0.000    0.006    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\HiSim\hisim\postprocessing\report.py:26(open)
      756    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\doctemplate.py:339(_addGeneratedContent)
       68    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:1565(set_box_aspect)
      102    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:617(set_linestyle)
       36    0.000    0.000    0.013    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\lib\utils.py:677(__init__)
      160    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\ticker.py:832(<genexpr>)
      476    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\patches.py:313(set_antialiased)
        3    0.000    0.000    0.002    0.001 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\ntpath.py:625(realpath)
      102    0.000    0.000    0.025    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:1496(sca)
       68    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\gridspec.py:347(__init__)
       26    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_numeric}
      272    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(ravel)
      294    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\internals\managers.py:468(is_consolidated)
      646    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:73(<listcomp>)
       68    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:168(__init__)
       64    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\apply.py:1116(__init__)
        4    0.000    0.000    0.000    0.000 {pandas._libs.ops.scalar_compare}
     1326    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\scale.py:89(__init__)
  336/335    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_check_name_wrapper)
       64    0.000    0.000    0.010    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\generic.py:5610(_get_numeric_data)
      149    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\generic.py:5562(f)
     1632    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\markers.py:286(get_capstyle)
      544    0.000    0.000    0.002    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\_collections_abc.py:805(__len__)
      340    0.000    0.000    0.011    0.000 <__array_function__ internals>:2(isin)
     1193    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:874(__enter__)
       18    0.000    0.000    0.273    0.015 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\pdfbase\pdfdoc.py:201(SaveToFile)
      272    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:794(get_edgecolor)
        1    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\arrays\_ranges.py:77(_generate_range_overflow_safe)
      200    0.000    0.000    0.001    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\locale.py:386(normalize)
       68    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\tseries\frequencies.py:587(_is_annual)
      136    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\mathtext.py:423(__init__)
       68    0.000    0.000    0.024    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:582(set_cursor)
      430    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\styles\colors.py:131(__set__)
       68    0.000    0.000    0.061    0.001 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\ma\core.py:4540(ravel)
      277    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:725(is_signed_integer_dtype)
      204    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\text.py:521(set_clip_box)
       72    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\colors.py:214(_to_rgba_no_colorcycle)
       67    0.000    0.000    0.006    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\tseries\frequencies.py:204(__init__)
      627    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\generic.py:542(_get_axis_number)
       68    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:3293(set_xlabel)
      331    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\inference.py:184(is_array_like)
     1326    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:379(<dictcomp>)
       68    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\lib\function_base.py:4360(<listcomp>)
      340    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\ticker.py:401(get_offset)
      136    0.000    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\ma\core.py:2580(wrapped_method)
       68    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:1788(draw_event)
      340    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\core\fromnumeric.py:1928(shape)
      306    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:1733(<lambda>)
      230    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\pdfbase\pdfdoc.py:890(format)
       68    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\pyplot.py:843(gcf)
       94    0.000    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\base.py:3317(get_loc)
       34    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.Win32_GetCurrentProcessExplicitAppUserModelID}
      712    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\internals\blocks.py:238(mgr_locs)
       68    0.000    0.000    0.141    0.002 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\resample.py:1108(_get_binner_for_time)
       16    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
      446    0.000    0.000    0.023    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
       34    0.000    0.000    3.899    0.115 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\internals\construction.py:991(convert)
       68    0.000    0.000    0.008    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:841(set_alpha)
      338    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       68    0.000    0.000    0.000    0.000 {method 'getvar' of '_tkinter.tkapp' objects}
       34    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backends\_backend_tk.py:464(destroy)
      136    0.000    0.000    0.011    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\ma\core.py:4166(__mul__)
     2173    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       36    0.000    0.000    0.013    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexing.py:918(__getitem__)
